100339 ROBBIE MURRAY 4003
100751 DARNELL ROLLINS 4014
101310 BRENDON ROBERTS 4008
100431 JOHNATHON RICHARDSON 4000
100739 WILSON ALSTON 4015
100575 MAYNARD RICHARDSON 3998
101052 WILLIE PUCKETT 4019
100245 DANIAL LE 3995
100990 RENE JENSEN 3999
100236 MONTY ROJAS 3991
100849 MITCH BAILEY 4000
100746 TRENT GILLIAM 4010
100511 JOSIAH BRADLEY 4018
101334 ERNEST MORAN 3996
100566 WENDELL VASQUEZ 3992
100308 FRITZ BOWMAN 4013
101308 ARCHIE GRIFFIN 4005
100342 RYAN TRAN 4009
100607 TYRONE JARVIS 4007
101045 LAMAR SULLIVAN 4019
100399 TOMAS MCCARTY 4019
100093 DEAN WIGGINS 4010
101361 LEONEL GALLAGHER 3991
100851 PERRY CARROLL 3991
100862 ALFONZO WARNER 3995
101251 VALENTIN VEGA 4003
100241 CHI FREDERICK 3991
100513 FERNANDO WILCOX 3996
100326 ISAIAS SHANNON 4008
100913 ROYCE ROBERTSON 3993
100557 DELBERT HINTON 4007
100450 COLUMBUS ALSTON 4008
101103 NORBERT NIXON 4000
100970 ADALBERTO LOGAN 4016
100195 GERARDO CARROLL 3994
101302 MARCEL GUTHRIE 4015
100486 TIMMY HARRIS 3991
100365 DAMIAN VAZQUEZ 3995
100214 CEDRICK JEFFERSON 3997
101132 RUSSEL GIBBS 4019
100412 PHILLIP HARPER 4004
100589 TORY BURTON 4012
101203 JOSEPH BERG 4004
101188 FORREST CASEY 4004
100401 KENNY FUENTES 3999
101324 RUDOLPH QUINN 4003
100427 JERROD WEEKS 4016
101390 TRACY DAVIS 3998
101240 JOEL TODD 4018
100926 ALBERTO ALLISON 4010
100201 LOUIS SNOW 3997
100086 ALPHONSO MADDEN 4019
100934 JERRY RUSSELL 4001
100878 WESTON BRADLEY 4015
101003 CHAS ARMSTRONG 4013
100043 BARRETT DIAZ 3990
100703 BOB KLEIN 4009
100600 RILEY CARROLL 4006
100634 ROMAN HUNTER 4017
101116 MATTHEW MCLEAN 3998
100415 ANDREW ROCHA 4010
100139 ROSARIO CHAVEZ 4005
101320 DUANE DELGADO 4007
100118 FRANCISCO HART 4012
100728 COLEMAN BARKER 3992
101272 DANNY WEEKS 4010
100504 LUPE CHAMBERS 4001
101020 CHRISTOPER GIBSON 4008
100066 JAIME ORR 4011
101322 ROSS SUMMERS 4001
100133 STACEY CASTANEDA 4002
101330 RUFUS BENNETT 3995
100377 BROCK CLAY 4010
101178 LUTHER MOON 4015
101223 OLEN MORTON 4002
100023 DON OSBORNE 4019
101366 LAZARO ROLLINS 4009
101076 MATHEW TRUJILLO 4013
100935 LOREN ANDREWS 4005
101231 JERROD ROBERTSON 4007
100722 EMMANUEL FARMER 3997
100263 HAROLD YOUNG 4002
100123 NORBERT BRYANT 3996
100964 FREDERICK BUCHANAN 3996
101297 ZACHERY BRADFORD 3996
100150 CLETUS MORTON 4015
100796 DALLAS BIRD 4012
100791 CHRISTOPHER VILLARREAL 3999
100645 THERON HARPER 3999
101404 SID PRESTON 4009
100355 WILLY HOWELL 3998
100953 DWIGHT BRITT 4018
101107 LOREN PHILLIPS 3998
100135 JAME BRIGGS 3998
100800 GIOVANNI FREEMAN 4002
101059 NAPOLEON MERCADO 4011
100225 WILLIAMS MERCADO 3990
100868 OTIS BURKE 4002
100572 DEWITT ROY 4003
101173 ERIN MORTON 4010
100974 ZACKARY GUERRA 4002
100865 VICENTE BRIGGS 4009
101355 LARRY WOODARD 4018
100726 JAMAL SMALL 4010
100616 GEORGE AVERY 3994
100147 DEWAYNE PETERS 3990
100047 ANTON BRAY 4010
101307 JACOB GALLOWAY 4013
100448 CAREY DEJESUS 3992
100361 HAROLD WASHINGTON 4019
101005 MINH HORNE 4018
100350 TIMOTHY PIERCE 4004
100366 ORLANDO ANDERSON 4005
100028 PERCY SWEENEY 4006
100233 MEL VILLARREAL 3994
100619 RICHIE LEVY 3993
100857 ZACKARY ROSARIO 3993
101216 GAIL BALL 4013
101362 NORMAN WALLS 3995
100731 MONROE SAWYER 4001
100981 MILLARD ROBINSON 4006
100219 ERVIN HALE 4012
101210 JONAS LYNCH 3994
101415 GARLAND FOX 4008
100663 FELIPE HUTCHINSON 4007
100599 BRYON GROSS 4008
100594 LUTHER HAYS 3996
100905 SAMUEL SANCHEZ 3991
100428 ELWOOD BAKER 4007
100852 BILLIE EVANS 3995
101261 ANTWAN WYNN 3998
100321 RENALDO PIERCE 4014
100379 ROMEO MCINTYRE 4019
100603 WILBURN MORTON 4009
100433 LESLEY CARDENAS 3998
100886 RUBEN VEGA 4013
100707 JEROMY WILLIAM 4001
101192 SILAS DICKERSON 4001
101237 SERGIO SNIDER 3998
100436 MARK GUTHRIE 4005
101277 LAMAR WELLS 4014
100805 RIGOBERTO LITTLE 4002
101241 BYRON FOSTER 3997
100786 RODERICK SCHWARTZ 4005
100533 DOMINIC GOOD 4005
100552 SEYMOUR WALKER 4004
101025 ALFONZO COMBS 3996
101358 LEVI HEBERT 4014
100909 CLAIR ESTES 3996
100188 ALBERT KING 4004
101130 NATHANAEL MOSS 4000
100495 TYRON MICHAEL 4009
101376 OSWALDO LAMB 3997
101339 ADAM CRAIG 4010
100830 NICKOLAS HORNE 3990
101429 DENVER HOUSE 4009
100898 JAMAR POOLE 4014
100049 TERENCE LE 4009
101201 COLTON ADKINS 4008
100807 BLAINE JACOBSON 3999
100251 DON FAULKNER 3995
100414 MONROE JOHNSON 4011
101141 EDWIN KIRBY 4007
100336 KENETH BRADLEY 4019
101071 ADAN TUCKER 4008
101051 DARREL BOND 4004
101395 BERNARD THOMPSON 4017
100282 EDMOND PEREZ 4004
100310 COLLIN CLEMENTS 4005
100745 LUCIEN GENTRY 4001
100174 EDDY HUBER 4007
101193 OSWALDO WASHINGTON 3993
100473 ETHAN CHAN 4011
100440 BROOKS DALTON 4001
100210 JEFFERSON CARLSON 4000
100756 CLEMENT HOLLAND 4010
100352 ELISEO BOYD 4003
100581 RANDAL SPENCER 4015
100179 KELLEY BLACK 4002
100358 JOSIAH PRINCE 4009
101235 HUGH HERRERA 3992
100677 ABDUL WELCH 4014
100654 JERMAINE GROSS 4010
100684 THANH BAKER 4016
100690 ROBERT HEAD 4002
100845 JEROMY MOORE 4016
100134 MARCOS DONALDSON 4006
101295 JAMISON BYERS 3991
100698 JACOB GILL 4014
100547 HARVEY BLACKWELL 4001
100843 RUEBEN BAILEY 4000
101041 ELI HERRERA 4015
100996 GERARD HARDIN 3990
100284 ALONZO SHEPPARD 3999
100525 BRANDEN FREDERICK 3993
100259 RODNEY POTTS 4016
100140 FLOYD HEATH 4015
100083 RALEIGH COLEMAN 4011
100070 TOM ROGERS 4006
100014 DONOVAN REID 4012
101189 REFUGIO FARRELL 3999
101301 KRAIG ALLEN 3990
101370 PASQUALE ADKINS 4008
100418 ANTONIA HEAD 3993
101271 PETER HUMPHREY 3996
100212 MERVIN SANTANA 3992
100084 REUBEN SANTANA 4001
101246 RUDOLF DYER 4015
101120 AHMED HOOPER 4000
100130 STANTON BAKER 4019
101146 COLBY STEVENS 4017
100461 MICHEL ROSS 4010
100522 ARON SCHROEDER 3991
100918 RAY SANTOS 4019
100510 ARMAND LEONARD 4006
100656 JESSIE MONTOYA 4012
100649 HONG MICHAEL 3998
101221 SID BRADFORD 4018
100222 EUGENE HAYNES 3992
101102 LUCIO SPEARS 4003
100374 XAVIER MCGEE 4018
101238 LOUIE TRAN 4014
100666 ARNOLDO STANLEY 3995
100949 HEATH GUERRA 4015
100113 BRETT EVERETT 4005
100790 ERNEST FLYNN 3999
101207 SANTIAGO CALHOUN 4016
100275 MARCO GILBERT 4006
100674 FOSTER ROSALES 4003
100980 RORY HARPER 4019
100316 JORGE RAMSEY 4007
100653 RAYMON SCHMIDT 3991
100018 BRANT CARRILLO 4018
100103 JAY MADDOX 3995
101408 GRANVILLE MULLINS 4009
101112 DEREK GUERRA 4016
100528 ALPHONSE CRAFT 4008
100068 TERRANCE PRINCE 3994
100509 DARELL HOBBS 4010
100025 REINALDO ROLLINS 4014
101367 VIRGIL RYAN 4010
100787 KENNY POWELL 3998
101315 PIERRE EMERSON 4008
100715 JULIUS BECKER 4012
101290 JEROMY BRUCE 4001
101338 TY LIVINGSTON 4000
100102 HUNG WOODARD 4013
100638 FEDERICO FRANKLIN 4009
100337 JONAS BARR 4019
101067 KIRBY CAREY 4014
100661 THOMAS STANLEY 3994
101391 WINFRED GARRISON 4003
100769 CLAIR DELEON 3994
101012 MATTHEW POPE 3990
100797 DEMARCUS MCKINNEY 4001
101010 ANGEL DORSEY 4004
100740 EDMUND HUTCHINSON 4004
101157 CHAD BEST 4019
100542 RANDELL FAULKNER 4003
100817 CLYDE PATEL 4005
100391 BOBBY PEARSON 4018
100007 DAVE SANTOS 4012
101086 NEIL LOVE 3990
100430 BRAIN MERRILL 4006
100453 ANTONIA CHAMBERS 4012
101044 LEON ELLIOTT 4012
100447 SYLVESTER SWEET 4017
100331 DARYL YORK 4015
101393 CLEO KELLY 4000
100497 WILFORD HOUSTON 3995
100570 MAC NOLAN 3999
101351 GABRIEL REID 3992
101412 PATRICIA SERRANO 4002
101427 BRUCE TATE 3997
100779 GARFIELD PRINCE 3990
100625 BENNETT DUDLEY 4010
100958 ERNIE JAMES 3991
101186 LUTHER ROBLES 4001
100108 KASEY LANG 4009
100298 CLETUS GREEN 4006
100306 TOD WHEELER 3997
100717 TANNER HANCOCK 4014
100408 KEITH COLLINS 3998
100126 LOYD FRYE 3996
100988 DAMON OLSON 4012
100277 CHUCK MCDONALD 3993
100097 DWIGHT COBB 4010
100537 LENARD MADDOX 4000
101285 JAE DICKERSON 3992
101245 EVERETTE ROWE 4009
101159 JOSHUA BURGESS 4010
100545 ANTONIO BARTON 3993
100393 THERON HANSEN 4017
100294 RODERICK FOLEY 4002
100136 DILLON CONLEY 4018
101057 DAVIS LEONARD 3999
100158 BRADY WATKINS 4018
101341 BENNETT ONEIL 4011
100931 JIMMIE CASTANEDA 4009
100691 ASHLEY WALL 4005
100183 BOYD NORMAN 4003
100038 ROOSEVELT CRANE 4009
100893 MARIA BAUER 3991
100612 MARTY DYER 4015
100836 BOYCE LUNA 3994
100318 BRITT WALTON 4015
101388 JEROME MEJIA 4007
100005 BLAKE VELAZQUEZ 4006
100320 JEREMY WELLS 4000
100827 EVERETT PATE 4011
100206 MONTY SCHNEIDER 4019
100398 SUNG HAYES 4017
100667 RICH SHARPE 4004
100478 OMAR SAUNDERS 4009
100387 RUSSELL COBB 4011
100347 RANDELL PACE 4016
100774 DESHAWN OWEN 4007
100872 SHANNON CARVER 4014
100255 DINO BRIDGES 3993
100367 KENETH BARBER 3996
100400 DOUGLASS BARRY 4019
101378 AUGUST TERRELL 4001
100518 VAN SANTANA 4011
100040 JIM VALENCIA 4004
100202 DANNY NGUYEN 4005
101089 TYRON PETERSON 3997
101113 REID HOLLOWAY 4013
100866 JOSEF JENSEN 3998
