142364 JOSIAH HOPPER 4010
326326 ALVARO SANTOS 4001
127304 RAUL DANIEL 4011
313709 STACY FAULKNER 4003
330186 KENT MCKEE 4017
285902 LAMONT GENTRY 4016
323570 PABLO BALLARD 4008
152039 ROYAL COTTON 4018
304403 KENDALL SPENCER 3997
235226 GENE VALENTINE 3990
258217 FLORENTINO GARRETT 4006
364328 WARREN PICKETT 4003
166208 LINCOLN THORNTON 4015
172790 ORVAL KLEIN 3997
130872 DOMINGO KNOWLES 4002
279610 BARNEY CALHOUN 4014
310640 WAYLON MCCLURE 4019
263057 GRANT STEELE 4015
121877 CLAIR HAMPTON 4018
208508 QUINTON CRANE 4000
364487 JOSPEH DYER 3994
106686 ARNOLD MEYERS 4016
303455 ALONSO FRANCIS 4000
197594 CARL BARRON 4012
241731 JONAS MILLER 4009
243713 THURMAN BUCKNER 4008
379133 ROY RASMUSSEN 4006
364024 BENITO SWEET 3992
343455 AHMAD DUDLEY 4008
299492 EDDIE MCNEIL 4015
390935 LYNN COOLEY 3990
245105 ADAM MAY 4011
338348 MARTY NGUYEN 4016
215525 FEDERICO FLETCHER 3991
313007 RANDOLPH PAGE 3994
167581 LAWERENCE JOHNS 4008
129790 YOUNG MOONEY 4006
185217 CHRISTOPER BARRON 3990
107530 COURTNEY COOLEY 4001
208666 JOE MCINTYRE 3997
251144 GRAIG SANFORD 4010
204084 HUGO SAWYER 4016
240891 REID BLACK 3990
234432 DERICK KOCH 4005
254748 MERLE WORKMAN 4006
137474 NEVILLE DECKER 4016
264916 LEROY NUNEZ 4008
283805 DEANDRE GUTIERREZ 4001
186810 ARRON BURNS 3992
199926 MERVIN MALONE 4014
114016 LYLE JOYNER 4010
121994 LESTER HUBBARD 4017
214486 JESUS BARNES 4002
370684 ALAN SANDERS 4003
100866 JOSEF JENSEN 3998
145809 IKE FARLEY 4007
343069 GIOVANNI MUELLER 4008
169278 CHI GATES 4004
139894 ART ORTIZ 4012
320200 VINCENZO LOPEZ 3991
147908 LENARD MCCARTHY 4007
220667 FORREST DELANEY 3999
368946 FOSTER PATTERSON 4017
233034 JACKIE KLINE 4004
163816 EUSEBIO SIMS 4013
305199 RANDY CHARLES 4010
154614 BILL FRY 3997
197280 TROY RICH 3994
299100 MARC ANDERSON 3995
220850 FIDEL HENRY 3997
351983 NUMBERS FOSTER 3992
108023 EDGAR DOUGLAS 4006
131096 HAROLD BRADFORD 4016
275553 CARSON AYERS 4017
107134 CLAUDE BAXTER 3990
328511 CEDRICK HAMPTON 4003
307365 ABRAM FIGUEROA 4014
187504 CLAYTON BURTON 4004
239395 NESTOR TUCKER 4002
140275 PATRICK SKINNER 3995
131079 RICHARD MCINTYRE 4009
200196 BARTON COLE 3998
143361 ELVIS GRAVES 4013
201270 DAVID SHEPHERD 4008
368437 RODOLFO WEBER 4008
111578 DEXTER SEARS 4006
295425 EFREN WHITLEY 4001
330657 JACQUES FRENCH 4019
155144 NUMBERS WILLIAM 4018
245852 LAZARO LIVINGSTON 4015
264624 VALENTIN WOODARD 3992
280426 STEFAN ACOSTA 4002
280534 MAURICIO DELGADO 3995
308107 FLETCHER ROJAS 3990
148502 LES LEVY 3998
285299 EDMOND RIVERA 4004
246349 ROYCE MCCARTHY 4015
105039 DEANGELO RICHARD 4003
393776 DENIS SHEPPARD 3991
341703 MERLIN COOLEY 4007
371731 ELVIS SHARP 3991
251561 ENRIQUE MCCULLOUGH 4002
258904 DEON PITTS 3995
239476 WILTON KIRK 4000
131548 HERBERT PETERSON 3996
276410 EUGENE CRAWFORD 3999
284896 GLENN QUINN 4001
326799 KELLY SLOAN 4010
336484 KIP CASH 4005
309917 HIPOLITO HAYS 4016
111068 SCOTT ESPINOZA 4003
388605 MOISES CUMMINGS 4008
386599 RYAN ABBOTT 4004
336610 TYRONE WOOD 4017
355271 CEDRICK GLOVER 4011
388003 TRINIDAD HAYES 4012
304924 LEON CANNON 4015
247981 KEENAN FRANCIS 3999
200924 DEWAYNE BERGER 3998
320222 HIPOLITO PALMER 4016
396105 LAVERNE WHITNEY 4017
366231 CYRUS COLEMAN 4007
365317 PABLO LINDSEY 4003
257257 REGINALD KNAPP 4011
216569 FREDERICK STOUT 4012
394631 DANTE HUFFMAN 4003
214056 JORGE AVILA 4015
137423 GUS SLOAN 4009
196217 DANIAL KENT 4019
267359 NOLAN BOND 4014
260974 JEFFERSON BANKS 4003
278637 SOLOMON GARDNER 4005
193310 BARRY ACEVEDO 4015
355942 MATTHEW MUELLER 3996
337606 STEWART HERRING 3993
246498 AMOS SPENCER 4008
192641 DAVID SOTO 4018
308620 LOGAN MCFADDEN 4009
246059 CARLOS GOODMAN 3999
127973 HARRIS CRAFT 4007
173453 HEATH PAGE 4017
150459 EDDY BENTLEY 3995
230898 IRWIN HINTON 4005
194004 ROYCE HOOD 3994
377631 RAFAEL MASSEY 4003
139090 CLEVELAND RATLIFF 4017
123993 HAROLD CALHOUN 4017
386408 DARIN PRICE 4010
184167 FRED TODD 4016
255500 BARNEY CANTRELL 3992
307543 JAKE BOONE 4017
166568 KEVEN HOWE 4006
311536 HAL HOGAN 4019
115263 HUGH ELLIOTT 3992
151495 ROCKY SAVAGE 3994
107626 BRITT ROWLAND 4012
250292 GRANT DOUGLAS 4004
146438 RENE TODD 4002
142908 JAY STOKES 4013
292454 DEVIN ELLIS 4017
261517 JC BARBER 3996
111447 MARLIN SIMMONS 3990
361346 JACOB MOSLEY 4004
392516 EFRAIN LOGAN 4018
365592 BRENDAN BYERS 4011
208534 SHERWOOD YORK 3996
102291 BRAIN SANDERS 4012
281111 HECTOR HOOPER 4011
131814 LUCIANO QUINN 4010
154721 GORDON SNIDER 4006
143843 CHET SHARP 4011
365668 ASHLEY BOONE 4000
185702 SHELBY COMBS 3995
191824 JESSE REESE 3997
349214 DOMINICK WOLF 3996
201548 BARRY HEAD 3991
329410 FRANCISCO BENJAMIN 4019
147598 WALTON NOEL 4004
311149 MITCH FORD 4001
131712 ELISHA HOLLAND 3992
198445 PEDRO BEACH 4003
319032 JEREMY ORTIZ 4013
334912 FOSTER CHAMBERS 3993
310839 LUIS HENRY 4009
222803 HILARIO HOLDER 3992
384871 JASON TERRY 4001
137758 RALEIGH DELGADO 3999
191206 HUBERT HUTCHINSON 3997
209670 FREDRIC MACDONALD 4019
340865 BRENTON HOOVER 4006
337033 ERNESTO GARRISON 3998
171798 BRADLEY POTTS 4000
179401 NICKY GAY 4011
250612 KRIS KENNEDY 3996
120053 JERROD WILLIAMSON 3996
136833 FELIX CHARLES 3995
149159 WILLIAN ALLISON 4002
236441 EZEKIEL FULTON 4007
260646 TERRENCE HOOD 3992
218749 FAUSTINO WALTON 4000
339751 GUADALUPE BARTLETT 4012
262821 MERLE TODD 4016
303650 BUDDY SAUNDERS 3998
381940 KERRY WHITLEY 3996
327219 BERTRAM ATKINSON 3994
316564 CARMELO HOLT 3993
110739 TYLER SIMPSON 4011
207088 BRANDEN GOOD 3998
116547 THURMAN MERCADO 4012
302977 ELISEO RUSSO 4019
256989 BENNY MOONEY 3990
391969 DAMIAN HARDING 3998
260857 EFRAIN WASHINGTON 4017
365688 ANGELO WALLER 4009
235998 QUINTIN REID 3995
321529 FERDINAND WOOD 4006
300236 GONZALO GARZA 4004
378995 ANTONIA WALKER 4012
112141 SEYMOUR HOLCOMB 4006
395704 GAYLORD STOUT 4011
369437 WELDON THORNTON 4013
321305 ALLEN ANTHONY 3999
397863 ELLIOT MUNOZ 4019
233232 FRANCIS LOGAN 4018
276983 ALEJANDRO AYALA 4007
396343 NOAH FIGUEROA 4011
108490 SYDNEY PETERS 4013
248349 WARD CARROLL 3995
231979 PARKER CLARKE 4003
284663 CAMERON VASQUEZ 3995
243220 YOUNG GATES 3999
395561 EMORY POTTS 3990
235810 FRANK SWEET 4011
161601 EDWIN VINSON 4019
267303 CYRIL WILKINSON 4000
193187 BRADLEY KERR 3991
170613 EMMANUEL LAMBERT 4012
193296 THURMAN NOBLE 4008
387577 WALKER BENTON 3993
242996 BERNARDO JACKSON 3993
177912 BASIL MICHAEL 4003
108979 TREVOR ATKINS 4016
140719 BORIS YORK 4008
374091 LACY ESTES 4011
357242 ELLIS BAXTER 4019
384768 QUENTIN BONNER 4019
211116 MANUEL FREDERICK 4008
167086 HEATH THORNTON 3992
113230 DANA BAXTER 4018
237176 ANGEL KERR 4014
372493 FRED COX 4012
264243 CORDELL HOBBS 4019
292510 PEDRO PHILLIPS 3997
180979 GUSTAVO MAYNARD 4014
103004 JONATHON MCDONALD 4018
168292 LANE DUFFY 4010
112322 WALLY STOKES 3997
336223 LELAND ROLLINS 3992
316660 LEIGH WILKINS 3993
319814 ROBT HOWARD 4012
366474 WINFORD COMBS 4017
136088 HARLAND RANDOLPH 4003
193960 BEN MEDINA 4009
347479 STEWART DUDLEY 4003
363266 LOU CARVER 4004
101153 ANDREW CUMMINGS 3991
383319 TED MOODY 3995
298390 ABRAHAM MATHEWS 4004
260304 TERRELL THOMAS 4000
221482 WINFRED MELENDEZ 4001
230172 XAVIER LLOYD 3991
313887 TRACY WEBER 3990
297493 BRENTON BOONE 4013
243709 CLEVELAND BRIGGS 4009
281132 BLAIR COMPTON 4003
109593 CHRIS HERRING 4004
208572 DANIEL STARK 3994
311906 ARCHIE ONEILL 4003
146363 WARREN SOLOMON 3998
104212 FLORENTINO CRANE 4008
111864 LUCIO MASSEY 4003
254283 PAT PEREZ 3998
310310 EDMUNDO MCKENZIE 4018
351301 LON BENSON 4017
303319 ELMER ATKINS 4008
302130 GLENN SERRANO 4002
275398 FRANK BAXTER 3996
388844 TRENT MCCARTY 3997
250916 HORACE WHITFIELD 4019
110415 HERB NORTON 4002
395230 JAMAR COLE 3991
209296 LEANDRO SUTTON 4006
181299 ISIDRO GOODWIN 4002
348607 PHIL BOWERS 4001
311273 EVERETT MACK 3997
331439 STEWART TALLEY 4018
274757 QUINTON JOYCE 3997
222519 LENARD SARGENT 3990
186038 LEWIS DALE 3992
227284 JULES CAMPBELL 4009
115355 KERRY HIGGINS 3990
381724 KENTON MEDINA 4009
367585 REFUGIO MAYO 4010
204270 XAVIER MARKS 3999
255066 WILEY RILEY 4004
214547 BILLIE MELTON 4008
122554 SPENCER BAXTER 3995
152257 EUGENIO AGUILAR 3991
160569 RANDAL BLACKBURN 3999
189236 MERLIN RICHMOND 4002
278522 CALVIN VILLARREAL 4000
128392 ERWIN HAMMOND 4001
388032 LAWRENCE BAIRD 4009
291821 TOMMIE ARNOLD 3991
400015 ANTONY BONNER 4008
127054 HOSEA CURTIS 4006
353571 MOSES DUNN 4014
134729 JAVIER CASTANEDA 3993
318212 RODRIGO SCHULTZ 4007
183837 GERARD HIGGINS 4012
157670 CLEMENT HULL 4005
101468 JERRY VILLARREAL 4016
182489 LUIS NAVARRO 4013
299520 JEFF MACIAS 4009
119936 GUY MCFADDEN 4004
144766 TERRY KIDD 4019
270229 HARRIS SALINAS 3992
219551 FLETCHER HUBER 4015
155647 BRITT PITTMAN 4001
307238 HARRISON MARQUEZ 4002
233749 CAMERON RANDOLPH 3998
341975 CLEMENT FIGUEROA 3996
360619 ROMEO BURKS 4006
260324 ALONSO WILKERSON 4016
345666 BOBBIE DENNIS 3994
262807 MALCOLM PACE 4000
324501 SONNY CONWAY 3995
396668 CHARLES KEMP 4000
353787 LIONEL BROWN 4003
367443 DONN ROBINSON 4018
263270 EDWARDO HINES 4002
315294 CLAUD MCCARTY 4000
361365 ANDY DAVIDSON 4010
365412 HERMAN VAUGHAN 3995
368429 LUCAS GREER 4019
318421 JEAN BRYANT 4016
221872 QUINTON MILLS 4003
162404 ALEXANDER PHILLIPS 4019
120986 DESMOND GRANT 3998
375214 CLAUD SCHWARTZ 4014
370920 BOYD RYAN 4015
182902 COY WILLIAMSON 4009
203570 FLORENTINO MOONEY 4005
158633 WESTON SUMMERS 4015
268211 NATHANIEL MCCLURE 4017
119355 CHARLIE FUENTES 4016
103956 ELROY FRANCIS 4014
177123 JEROLD ESPINOZA 4002
211948 CLIFF HORNE 4007
201313 GASTON EWING 4011
366211 LEVI TERRELL 4012
148775 JUDE CLEVELAND 3998
383884 ASHLEY SNYDER 4002
160392 ALLAN KELLER 4016
270224 CALVIN EVANS 4013
355278 KEVIN FULTON 4010
257672 GUS DURAN 4000
201470 KIRK PARKS 4002
151080 HOSEA FLYNN 4017
189557 DOMENIC CONRAD 4005
324192 MARCOS FRANKLIN 4006
175326 RENE ESPINOZA 4017
100922 BOBBIE SALAS 3991
106645 MARC VAUGHN 4014
208560 OSCAR BOWEN 3993
286373 NORBERTO HORN 4005
185382 JULES DRAKE 3996
242312 RUBEN CHAMBERS 3998
346499 JERROD GUERRERO 4006
285455 CLAIR REED 4006
193266 ALDO MENDEZ 4003
311671 LUCIUS BERRY 4004
321773 MILLARD BENNETT 3995
312940 LOU MADDEN 4000
302028 MIKEL MCKAY 4017
243475 MONTE REYES 4001
164335 BARTON MORROW 3997
148408 RONNIE BELL 4017
293313 SHELDON WOODARD 3994
243782 MILFORD ROBINSON 4016
344058 EMERSON WEST 4003
358192 CARROLL JACKSON 4005
166649 JARROD CRAIG 4003
101214 BENNY JUAREZ 4002
385603 STEPHAN BROWNING 3997
288674 CHUCK HEWITT 4017
189162 KIP WAGNER 4011
280024 RUEBEN CLAY 4006
306956 KEN BAXTER 3993
113200 FOREST TURNER 4000
200869 JACOB FINLEY 3996
208381 JORDAN MCFARLAND 4003
326667 NOBLE LEACH 3992
245206 GIOVANNI BATES 3991
261549 MICHEAL BASS 4009
254886 JEREMY BUCHANAN 4003
215074 GRAIG DICKSON 3999
385456 EDGAR BREWER 3992
123006 MATT GARNER 4001
326606 JOAQUIN GRIFFITH 3994
116906 MODESTO EATON 3997
161506 ABEL BYERS 3992
128206 LON CARNEY 3996
227772 EMILIO FLOYD 3999
313872 ROLLAND MOON 4004
399337 ABE DALE 4015
308721 WADE DORSEY 3995
176806 RHETT COX 4013
233409 FREDRICK CONWAY 3999
141376 ARLEN MARSH 3996
339965 MICAH PATTON 3999
353268 HAI FLOWERS 3995
229363 QUINTON STEWART 3996
115321 VIRGIL FRANKS 4011
178446 DWIGHT HEWITT 4011
272711 FORREST TUCKER 3996
191416 BRIAN MARQUEZ 4018
383314 SUNG SIMON 4010
268087 RUPERT MACIAS 4018
377251 BOYD BARTON 4011
133142 ROYAL SOLOMON 4014
297063 ALLAN HENSON 3999
256161 SHIRLEY WOLFE 3991
334077 GERALDO TYLER 3998
211670 CARMINE WATERS 4006
374075 TODD VELEZ 4017
318053 NORBERT CARDENAS 4016
354394 ISAAC JONES 4014
201510 BOBBIE WILKERSON 4008
250454 ANTHONY WILLIAM 4014
324967 EUGENE HATFIELD 4001
323008 TOM WOODWARD 4011
281061 SANDY HEATH 4016
388717 DWIGHT HARDY 4011
375242 DANNIE HOLDEN 4003
344891 SHAD ROLLINS 3995
243248 WARD GILLIAM 3998
219869 REUBEN LEON 4003
302097 VICTOR LAMBERT 4004
197936 LEOPOLDO CHRISTIAN 4006
353313 MASON HUFFMAN 4006
249687 LINO CARTER 4002
224759 NORRIS KLEIN 3997
172403 STACEY GOFF 4005
338649 ART ONEILL 4002
291463 ISAAC BROCK 4005
380507 JESS HULL 4002
250466 HUGH WALTON 4003
281713 BENNIE HENDERSON 3993
388952 HASSAN MAXWELL 4012
123943 ANDREAS DALTON 3996
254518 DALLAS WATTS 4015
388023 MILAN SAWYER 4001
351816 SCOTTIE MATTHEWS 3998
177385 DEWITT BURNS 4018
359612 BRETT MCKEE 4000
348257 JONAH SANDERS 3992
194968 LEONARDO STONE 4014
141181 LUCAS TOWNSEND 4009
226385 ISSAC GARZA 3990
242528 CLAUD CHANEY 4009
155608 THEODORE FRANCIS 4013
112763 DONNY REED 4013
159759 MANUAL LANG 4012
108542 CARMINE COOLEY 4005
207570 EUSEBIO SANTANA 3999
149915 IKE TILLMAN 4003
223408 DANA SANTANA 3993
345539 ENOCH GUTHRIE 4010
371300 TOMAS BLEVINS 4001
132790 HONG BOOKER 4016
205341 JERRELL ENGLAND 4019
282534 RODRICK KAUFMAN 4003
178046 BRENT BARLOW 4017
227938 MOSES NIXON 4015
371735 MICKEY HANCOCK 4013
291769 BRENT LARA 3993
385961 GEOFFREY VELAZQUEZ 3997
387187 ASHLEY MONTOYA 4000
293923 ERWIN LOPEZ 4015
231470 HYMAN JORDAN 4012
365508 CEDRIC BRIGHT 4016
310487 VERNON SPARKS 4001
308447 TIMOTHY BENJAMIN 4010
304463 JC CABRERA 4001
238424 ERIC GARDNER 4011
107623 DONN LOWERY 3997
271789 ELBERT WEST 4008
311394 GABRIEL MCGOWAN 4000
240462 SHON HOLCOMB 3999
346127 KYLE BLACKBURN 4018
248381 ROSARIO DAY 4012
399855 ELBERT HOLCOMB 4006
223664 DUANE MALONE 4015
334030 REY ALLEN 4002
343196 LYNDON WHITAKER 3993
363212 LELAND JORDAN 3992
390043 COREY PENNINGTON 3990
142534 WILFORD BLACKBURN 4002
384084 CODY HOLDEN 4000
101323 LAVERNE DODSON 4001
379248 BILLY TRUJILLO 4002
380236 MALCOM MONTGOMERY 4003
204718 RENATO CARPENTER 3991
232272 DONOVAN JARVIS 4013
135074 QUINN BARRY 4006
330592 HECTOR HARRIS 3996
145753 BENNY GALLOWAY 4013
151328 JACK CALDERON 4003
351092 ANDERSON HOBBS 3998
137984 FAUSTO MCPHERSON 3990
319759 LINDSEY BIRD 3998
358239 KENNY HENDRICKS 3998
227536 SHANE MCCLAIN 3994
263685 WILSON WEBER 3991
271029 DEANGELO VARGAS 3993
253067 TERRANCE BEAN 3992
315624 BRYCE MORIN 4011
323004 DANNIE BURNETT 3999
115572 CORNELL COLLIER 4007
256755 RONNIE RIOS 3992
185172 JAE MELTON 3991
322849 RUSSELL FRYE 3992
206176 ASHLEY MORGAN 4009
214366 LEOPOLDO COOPER 3996
317429 CARMELO MENDEZ 4012
185559 LESLIE ANDREWS 3990
275495 EARLE ALVAREZ 4008
216841 ADOLFO GORDON 4013
248269 ANDRE MASSEY 4017
364956 VIRGIL DAVID 3995
265495 DESMOND NEAL 3994
372476 LOGAN SAWYER 3998
205772 AARON BOOTH 4003
103144 GRAIG GARDNER 4012
186365 FREEMAN MOON 4005
179568 MYRON ALVARADO 4017
214169 RANDAL PECK 4012
242327 MAURO MCDONALD 4015
326425 CASEY LAMB 3997
261795 STEVE CORTEZ 4005
267048 ANTONY LANGLEY 4000
377851 DEE AUSTIN 3994
314662 TRENT ODONNELL 3995
170885 BERTRAM PRESTON 3995
167243 MIKE ARNOLD 3992
357940 WALDO MORGAN 3997
233695 ARNOLD BRIGGS 4000
266240 BRAD NICHOLSON 4014
196313 MORRIS CONRAD 4013
394827 ELLIOT LARSEN 3991
265755 MIKEL PATRICK 4019
198247 WELDON DAUGHERTY 3992
392965 BILLIE BURGESS 3999
244709 DAN SALAZAR 3994
322948 STERLING TREVINO 3994
341995 FRANKLYN WALLACE 3992
309217 DONG NASH 3993
122443 HERSCHEL BOOKER 3996
300633 DARRICK NOEL 4009
305650 CEDRICK CONRAD 4011
154005 LESLEY TOWNSEND 4006
113020 TIMOTHY SCHROEDER 4003
319542 THADDEUS JENNINGS 3996
111376 CHARLIE BAIRD 3993
224732 RIGOBERTO BOOTH 4015
208438 PHILIP LOVE 3999
277722 KEVEN BUTLER 4018
315756 LEONEL MOORE 4014
252358 JOHNNY JUSTICE 4011
249552 RAFAEL HENDRICKS 4009
219643 GORDON LOTT 3994
369761 LARRY PALMER 4013
340666 ROSARIO NAVARRO 4002
153065 KENDALL MCCLAIN 4002
313129 STAN MENDOZA 4019
112226 COLUMBUS CHAMBERS 3992
244924 LOU GALLOWAY 3996
101725 MOSHE GREEN 4006
115809 EFREN CASTRO 4017
348734 JOE FARMER 4014
208228 DEVON DELEON 3993
332780 EMERY FULTON 4005
179063 ZACHARIAH MCLEAN 4005
156825 LOUIE DIAZ 3993
269829 ORLANDO MASON 3997
250101 DUSTY MAYER 4004
261562 GIL CLAY 4017
241703 SID HOWE 4004
190802 NEVILLE KEY 3993
255586 SUNG CUMMINGS 4001
115505 AUBREY GRIFFITH 3994
358243 MELVIN WONG 4005
120953 ISREAL CUNNINGHAM 4019
229122 BOB WRIGHT 4001
321445 TYRELL BRADSHAW 4013
392239 SHIRLEY ORTIZ 4009
241787 RUFUS BANKS 3998
388513 ARTHUR WADE 3994
311697 PARKER ROSS 4019
128579 IAN PETTY 4007
219107 DALLAS PARSONS 3991
105618 KIM MYERS 4012
389762 RUBEN WALLS 4002
271869 JAMAAL SANTIAGO 4002
275004 STERLING CRAIG 4005
302682 SHELDON CONRAD 4002
391515 BERNARD HUNT 4017
389557 FERNANDO COTTON 4017
213160 DYLAN DAVIS 3996
325233 REYES GOLDEN 4004
341887 LEE KEMP 4018
212718 DOMINGO BROCK 3992
218853 FRANCIS JOSEPH 3993
377650 LEMUEL CARLSON 4007
110496 LONNIE PALMER 4016
330088 CODY FRENCH 4004
142395 CLAY MOSS 3997
206919 AHMAD CASTANEDA 3993
329744 LOGAN KOCH 4007
322523 NEIL HUMPHREY 4002
193937 REUBEN FERRELL 3990
368011 LEONEL CLEVELAND 4013
286052 JARRED SANFORD 3999
324222 MALCOLM BARR 4013
263795 MARION CARPENTER 4004
148560 BRAD ROGERS 3995
187824 FELIX MAYO 4002
183440 JIMMIE LLOYD 4005
267767 LENARD NGUYEN 4006
355967 DEREK BERGER 3993
352538 TRAVIS MORRIS 4009
396024 DARRIN MAYO 4014
337174 DANTE COBB 4013
128796 OLEN YATES 3998
326374 LANE RICHARDS 4012
269433 ORVILLE ALLISON 4011
198473 LOREN LOWERY 4011
276738 JAE BEASLEY 3998
127368 DONNELL GILMORE 3995
323441 HOWARD THORNTON 3996
291649 BLAKE GREENE 4002
177725 JOESPH PERKINS 4016
255673 SHAD RAY 4011
354181 GARRY GARRETT 4013
336147 WILLIAN GATES 4017
129328 JEFFEREY CAIN 4010
378069 NED BLACKWELL 3991
285555 LYNN DOUGLAS 4002
253840 ODIS NOEL 3996
346728 CHET EWING 4000
150965 MILAN RIVERS 4011
171110 GONZALO DAUGHERTY 4013
368297 PALMER ANDERSON 4010
358029 ARON HOBBS 4004
288739 KEN PRESTON 4003
286939 CLEMENTE CANNON 3997
198664 RALPH POWERS 3997
178302 CLETUS NOLAN 4004
225681 ARNOLD MADDEN 4004
140910 DWIGHT WHITFIELD 4012
356108 EVERETT OBRIEN 3991
116672 HARRIS FLOYD 3992
375433 GRANVILLE ROSE 3992
192920 HARRIS COOKE 3993
329679 FABIAN NGUYEN 4010
152427 WILMER GARCIA 4014
234387 JAME THOMAS 4012
158966 ANDREA FLORES 4006
132508 ABE SINGLETON 4017
183553 EDWIN STANTON 4005
386954 DEON BROWNING 4019
354740 ALFONSO HUFF 4013
215172 WILLARD LANE 4003
188696 JORDON SLOAN 3997
352681 JOHNIE STEPHENS 4010
362790 WILFRED KLEIN 3997
178835 EMERSON BRADY 4013
192369 LUKE PEARSON 4008
207451 WILLIAN GARDNER 3997
191881 GALEN LEVINE 4014
271770 DON CRAWFORD 4005
320842 DEANGELO RODRIGUEZ 4007
